F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,Target
-169.56,46.02,7.26,17.59,Very low,30.58,25625.08,219.84,0.24,-389.19,-80.85,6,-14.61,-3386.28,2273.7,-226.93,1199.34,9246.45,-47.72,-1170.89,USA,147.45,46.52,-82.54,41.03,-34.58,-870.92,12,-1138.59,-1435.94,-27490.77,150.59,789.72,31.86,-2655.36,-227.55,-255.62
-194.36,31.83,12.72,57.31,Medium,8.83,4381.74,202.6,0.02,57.18,-83.43,2,-20.52,9.57,2777.14,-170.46,-10350.33,14365.71,-36.72,-725.91,UK,130.2,82.42,-209.61,95.23,-34.54,-5863.6,10,-669.54,-876.85,-22383.99,69.81,474.98,38.12,-1661.9,-324.15,510.98
-426.7,47.61,2.76,-21.86,Medium,17.5,17198.3,246.94,1.48,-477.57,-71.4,5,-16.17,-2213.82,1712.08,-245.64,2793.99,13154.16,-41.92,-1034.38,UK,271.71,38.22,-633.74,116.11,-25.24,768.91,10,-467.79,-1232.71,-39299.52,149.86,263.9,28,-1099.62,19.32,1754.33
-202.68,48.06,21.12,2.27,Very high,91.39,15794.24,214.88,0.7,-310.92,-76.08,6,-19.35,-1156.95,2461.74,-219.11,-17105.97,5666.19,-40.08,-1285.31,Rest,285.06,58.5,-602.62,110.84,-36.56,-4339.74,10,-395.94,-1239.93,-35396.34,172.12,206.29,39.32,-2461.18,-235.2,72.89
-206.52,51.75,45.87,-57.72,Very high,97.56,6870.88,232.72,0.16,-410.43,-71.16,4,-44.73,-1574.7,2098.86,-104.39,-8397.39,-4516.32,-49.7,-1554.17,Europe,-12.51,49.74,-78.5,115.66,-29.64,87.62,4,-1192.11,-1355.11,-43011.75,149.32,442.36,35.76,-1782.96,-86.01,424.59
-251.98,29.91,13.2,-3.34,High,27.57,12904.2,131.28,0.04,-430.8,-70.08,5,-28.35,-2129.34,505.68,-231.5,-17310.27,29033.88,-40.82,-1166.04,Rest,406.05,59.8,-489.55,116.05,-16.84,845.18,12,-2651.73,-1001.65,-27386.01,110.23,246.62,52.92,-3367.2,-397.62,-158.71
-177.14,34.77,8.7,8.26,Very high,44.81,14191.32,165.04,52.02,-312.87,-57.66,7,-5.04,-2150.91,1952.26,-220.18,3408.75,12517.83,-39.6,-1449.09,UK,62.7,46.84,29.08,100.2,-22.2,-8765.78,12,-576.57,-1203.58,-42309.09,108.79,526.71,36.46,-1444.76,-91.65,2624.56
-241.4,51.36,14.19,-2.01,High,13.25,11936.84,267.04,36.6,-93.15,-72.42,7,-35.43,-1970.82,1526.4,-241.33,-8887.68,6149.55,-40.26,-1370.23,UK,52.44,46.5,-577.93,69.03,-29.16,-2197.17,12,-1069.35,-1287.12,-38967.27,135.86,444.99,40.82,-1339.04,-181.23,1773.93
-239.74,54.06,9.18,-21.32,Very low,14.24,8765.42,288.4,11.26,-380.82,-76.59,2,-21.33,-3066.66,2581.58,-120.16,13501.08,5659.65,-42.26,-1170.6,Europe,395.07,32.48,-706.56,118.27,-26.12,-2868.29,6,282.39,-1451.57,-32006.79,82.65,479.85,40.76,-2082.7,-146.52,1314.26
-224.02,47.52,15.3,16.31,Medium,36.83,4700.7,219.24,0.04,-426.18,-82.17,3,-26.73,-2021.22,2871.9,-238.11,-5045.52,7750.44,-42.3,-1446.7,UK,114.93,34.4,-479.17,124.68,-23.82,-3294.48,10,-2252.85,-1320.5,-33058.95,143.8,321.95,35.06,-2794.46,-231.39,-1270.4
-202.66,30.51,4.95,27.7,Low,37.38,20350.1,87.14,0.98,-573.78,-48.45,4,-26.52,-1069.14,2538.96,-222.81,-9201.21,1112.82,-40.66,-1263.88,Europe,117.99,63.32,-175.45,81.88,-31.34,-6214.34,4,-730.5,-866.57,-33219.42,149.27,364.83,32.34,-2551.58,-277.05,420.56
-186.76,29.22,31.05,16.26,Low,-8.98,110.94,92.2,0.28,-338.28,-94.98,4,-33.24,-110.67,2527.28,-282.86,4099.83,-5196.66,-53.08,-961.7,UK,282.21,42.54,-525.59,69.68,3.96,-8915.04,8,733.74,-1118.08,-46337.64,103.5,649.78,38.84,-1894.76,-251.16,-1258.66
-277.2,61.17,16.8,-5.35,High,103.59,20734.1,264.8,1.1,-374.76,-75.93,7,-36.9,-2370.27,3673.16,-216.92,7130.52,-9237.09,-40.18,-1699.97,Europe,112.38,45.34,-659.86,121.89,-20.92,2144.4,2,-1468.29,-672.18,-29670.18,140.74,1052.92,37.8,-2993.08,-219.63,1118.35
-264.18,46.17,13.5,29.34,Low,39.66,2470.08,144.18,2.22,-343.44,-81.21,4,-38.58,-4080.36,2792.24,-232.58,6671.13,-9830.7,-38.22,-1765.11,UK,0.21,45.02,549.37,91.83,-22.22,1563.58,8,-1021.98,-1645.33,-32912.07,185.27,965.27,50.12,-1773.04,-209.58,2115.6
-129.34,52.47,42.51,5.93,Low,80.38,11547.12,132.7,2.82,-333.42,-70.38,4,-22.23,1524.78,3026.48,-291.21,-1950.9,-7611.48,-44.18,-1465.48,Rest,120.99,44.84,-12.21,127.45,-21.34,-8266.36,2,-1988.04,-1212.82,-34072.05,138.64,853.28,35.58,-2530.38,-130.53,713.29
-172,48.15,14.01,11.29,Low,181.82,10209.08,140.22,0,-508.95,-67.95,4,-27.18,-445.44,4545.58,-260.44,-13527.9,18942.93,-44.28,-1441.5,USA,30.81,48.8,-343.4,109.2,-17.8,-5236.1,6,96.48,-902.7,-33578.85,169.5,366.67,28.8,-2188.36,-448.8,-239.21
-304.74,51.36,9,49.36,Very high,-82.8,16635.08,112.32,26.64,-651.78,-73.05,3,-17.01,-2156.43,3014.4,-209.34,3101.13,2259.87,-44.72,-1322.83,USA,73.02,44.42,-205.87,81.76,-24.6,-5933.56,6,-1182.51,-1477.11,-33977.13,135.74,1338.93,42.74,-1821.5,-265.65,1361.76
-232.72,46.32,18.9,-0.1,Low,29.53,14232.32,128.5,19.88,-366.6,-76.53,3,-32.25,-30.03,2316.16,-219.7,2254.08,8767.86,-38.74,-1178.28,USA,56.43,46.9,-234.86,95.2,-26.06,-836.62,10,-449.88,-1328.82,-23912.73,129.69,-77.61,41.44,-2058.3,-340.65,514.31
-164.7,59.91,30.15,-15.21,Low,88.67,6257.96,289.86,3.8,-428.4,-86.28,8,-23.49,-2021.7,2139.3,-178.48,-16196.43,-7820.16,-46.02,-2038.49,USA,88.29,38.22,-107.83,122.57,-23.44,-4948.04,6,-2480.4,-1080.18,-46352.19,123.92,276.23,22.7,-2225.44,-305.34,-120.26
-298.04,50.88,19.89,-19.69,Very low,37.15,5689.66,145.96,0.48,-287.25,-75.12,5,-19.41,-4446.84,2432.76,-242.35,-7467.66,-2020.98,-40.02,-1345.26,UK,-91.74,46.16,-15.28,103.67,-27.28,-4451.37,2,-722.4,-975.54,-34627.26,160.99,572.49,34.86,-1576.68,-319.44,1189.99
-257.16,65.43,6.93,8.08,High,96.64,11582.44,175.12,14.28,-422.16,-72.42,3,-27.93,-2217.42,2153.6,-218.06,-16676.97,16256.61,-42.78,-954.37,UK,57.27,59.98,340.61,100.68,-29.62,-4687.86,16,-1436.64,-937.15,-27123.06,209.03,417.46,54.6,-1366.56,-346.14,509.97
-206.06,76.02,3.99,40.63,Very high,88.4,15878.02,105.02,0.08,-355.29,-99,6,-29.34,-3082.8,2529.36,-209.12,-3473.01,6342.66,-40.62,-1132.33,UK,98.4,53.58,-354.32,191.12,-30.4,-7842.34,8,-1783.89,-1510.6,-16418.49,226.72,355.36,43.1,-3352.92,-208.14,-893.21
-205.72,47.79,11.25,20.13,Medium,46.5,13483.66,20.42,50.96,-350.04,-80.58,1,-14.16,-647.88,2669.34,-233.91,9602.28,-4506.9,-44.6,-1376.98,UK,509.79,45.44,304.04,93.71,-20.42,-4430.94,4,-1135.83,-1199.49,-36421.14,136.01,585.27,33.02,-2288.14,-374.79,2685.9
-171.48,49.8,3.72,-0.37,Very low,5.38,13373.86,129.96,66.68,-459.78,-75.75,5,-17.73,-1333.83,2503.46,-305.69,-1908.78,6564.6,-37.82,-1067.61,USA,183.06,44.24,-229.74,71.32,-9.26,-2895.68,10,-1136.79,-1135.81,-24132.21,83.38,376.98,43,-1629.64,-367.44,601.49
-248.88,42.42,4.83,3.02,Very low,42.92,15406.06,243.88,29.44,-248.07,-70.59,2,-14.94,-2212.62,2434.74,-151.14,-7806.69,17993.1,-39.48,-1534.32,USA,39.93,47.7,-618.32,100.25,-31.24,-2365.1,6,253.8,-933.94,-29450.13,12.33,37.51,44.72,-2164.48,-362.7,520.18
-290.9,42.69,17.37,7.97,Very low,73.65,12901.34,240.92,0.06,-279.48,-67.62,5,-19.23,-5436.6,2258.8,-194.12,-10280.22,-16534.29,-57.8,-633.04,USA,229.2,50.52,-189.74,115.75,-16.28,-970.87,12,-874.14,-1332.76,-34048.83,124.27,-279.8,47.6,-1867.42,-297.69,-326.11
-263.86,58.11,1.29,-33.44,Very low,38.17,12786.4,129.32,139.44,-97.74,-78.09,6,-13.11,-2008.08,4768.24,-262.53,10125.48,-10931.13,-38.94,-1334.72,Europe,172.59,33.9,370.02,89.9,-27.54,-1927.41,10,-751.65,-985.61,-50834.91,110.93,174.82,43.12,-3046.72,-340.44,422.34
-230,47.4,4.11,36.54,Low,13.17,22766.84,184.9,1.76,-404.07,-68.76,5,-22.83,-2028.15,2606.82,-248.73,-11844.54,7069.65,-39.7,-1153.66,Rest,196.08,46.04,-112.08,217.21,-36.72,269.78,12,-3249.84,-1443.61,-25549.77,88.76,496.46,36.66,-2588.74,-454.89,-108.2
-188.9,36.99,17.67,62.5,Very low,-0.24,14210.22,76.88,43.46,-560.82,-54.39,4,-16.05,-2436.09,3938.06,-212.27,-22006.98,2477.58,-44.4,-1227.79,Rest,273.45,42.68,-477.6,144.76,-25.12,-3043.88,6,-1595.34,-973.08,-28252.08,177.07,875.55,37.82,-2960.36,-172.68,-102.48
-314.2,61.71,1.89,11.52,Medium,40.95,10327.38,118.28,0.12,-415.56,-59.85,4,-23.25,-4390.68,3060.82,-267.98,-8251.26,14227.11,-50.14,-1406.81,UK,126.87,68.4,276.42,84.13,-24.64,-7857.45,16,-1464.75,-1532.47,-24012.03,150.29,102.43,27.6,-2269.76,-180.78,-1518.03
-343.86,39.63,3.36,9.4,Medium,30.3,13970.32,268.76,0.16,141.09,-67.95,6,-24.09,-2030.79,1432.86,-225.52,-11900.19,3010.2,-43.64,-1030.04,UK,102.15,48.86,-247.66,84.74,-26.92,-1584.76,8,-2299.26,-1602.77,-24665.25,145.74,913.91,35.84,-2224.82,-243.27,-962.78
-135.38,43.95,7.05,9.23,High,27.53,9305.82,328.56,0.02,-125.37,-115.83,5,-39.21,-2552.76,1905.7,-196.7,-5396.73,-3391.74,-39.18,-942.47,USA,0.33,38.72,-146.6,124.11,-7.2,-7841.98,8,633.75,-1272.05,-39886.59,118.88,481.56,34.16,-1977.58,-215.13,203.95
-189.98,36.54,10.98,0.82,Low,51.06,17625.7,167.88,0.02,-474.06,-62.22,2,-14.97,-3367.41,2396.62,-243.57,7196.88,1583.46,-50.9,-787.62,UK,393.9,43.78,-402.55,161.47,-27.6,-5490.47,12,-1223.67,-1418.96,-33088.83,129.64,666.53,42.3,-2103.18,-313.59,-1414.9
-215.36,44.43,34.83,77.8,Very low,92.93,15940.9,200.12,475.24,-317.73,-65.88,4,-13.53,-1126.53,2936.84,-193.06,17781.78,3349.56,-38.6,-1154.41,Rest,292.05,53.68,314.3,68.12,-25.28,-6354.68,12,-1628.97,-966.88,-12875.49,127.82,255,31.18,-2264.04,-212.85,2453.28
-239.76,60.42,4.98,69.75,Very high,-136.69,6852.94,216.6,3.26,-265.23,-72.3,3,-6.54,-1206.39,1984.5,-222.4,-1745.64,8037.72,-39.5,-1112.34,USA,156.96,42.72,-15.7,94.79,-14.54,-5698.16,8,-2408.91,-1380.6,-34099.95,140.37,56.78,34.8,-2235.16,-249.24,831.36
-199.48,53.25,10.05,13.36,High,-34.09,11205.36,237.44,8.56,-286.47,-72.54,8,-30.48,-3651.21,2091.22,-248.04,-9579.36,4573.74,-36.8,-603.57,USA,174.69,31.96,250.99,91.14,-27.14,-2619.6,12,-399.81,-1375.84,-45629.55,102.81,449.18,39.46,-1892.28,-288.72,387.4
-281.06,25.89,4.2,11.33,Very high,46.28,12848.22,181.84,15.16,-504.42,-65.64,4,-26.19,-2134.59,1766.42,-252.19,-3655.53,18293.19,-37.2,-1104.05,UK,77.46,35.96,-208.24,147.89,-20.9,-702.59,6,-1173.36,-1450.48,-33822.66,130.45,14.39,32.48,-2463.92,-247.71,2646.19
-219.28,26.61,9.75,63.23,Very high,31.26,11495.62,162.74,1.08,-279.99,-51.36,4,-29.13,-1491.33,3606.04,-217.17,-1089.18,18664.53,-38.56,-1254.48,Europe,115.95,51.28,-354.3,75.2,-25.58,-1523.89,8,-1256.01,-1110.67,-34236.9,197.25,644.12,49.72,-1918.8,-181.77,1655.67
-283.08,13.92,23.13,-12.6,High,48.02,9961.68,227.82,71.3,-298.68,-67.26,3,-18.75,-2760.54,4980.5,-272.26,-3172.53,2030.37,-46.96,-1216.37,Rest,63.96,65.44,239.98,195.38,-15.26,-355.91,10,-1726.08,-836.3,-56321.7,196.47,117.46,38.7,-2896.68,-216.78,231.59
-200.8,35.97,4.11,39.38,Very high,-35.91,-1860.56,275.16,45.72,-425.97,-70.92,2,-28.59,-3064.32,3540.62,-114.62,1140.09,5869.89,-39.14,-1404.47,Europe,261.18,45.32,-186.1,196.85,-24.7,1994.52,6,-2238.66,-1037.41,-38570.67,129.49,644.34,42.42,-2583.2,-370.41,2251.99
-175.24,39.51,1.35,13.93,Medium,112.77,14777.68,154.56,4.06,-289.71,-81,6,-25.86,-1844.4,2801.64,-140.54,8785.74,4016.55,-40.36,-1204.71,UK,144.54,27.48,-308.91,110.62,-26.64,-2841.33,4,-848.85,-1640.21,-53599.05,116.83,742.44,37.06,-1559.16,-272.73,2697.84
-258.82,53.01,14.28,24.08,High,70.26,3789.3,256.44,42.78,-386.64,-80.49,4,-27.75,-3768.39,2623.12,-217.44,-7082.82,9073.47,-38.46,-1801.93,Europe,95.88,54,-388.94,52.61,-23.52,-5067.6,10,-1951.77,-775.78,-38676.15,169.99,-303.04,31.7,-1268.76,-232.2,1834.44
-165.92,48.42,3.15,9.18,Very low,75.8,10802.08,209.44,62.04,-235.35,-73.44,5,-21.21,-1859.4,1441.92,-287.38,4410.84,-5175.39,-39.08,-883.11,UK,203.19,38.2,-375.37,113.44,-27.72,-13.7,2,-1512.12,-1639.21,-30382.38,67.4,780.85,44.6,-2716.5,-275.43,2163.2
-273.7,37.38,13.71,18.53,Medium,32.98,19746.56,178.92,45417.44,-1012.86,-74.28,3,-23.16,-1990.44,3044.7,-217.51,-14816.7,4147.83,-36.96,-911.41,Europe,102.63,45.42,18.31,107.23,-25.38,-394.37,6,-1271.64,-1223.33,-32503.53,126.8,751.85,57.66,-2009.24,-166.56,2853.55
-234.18,51.03,11.34,-3.06,Very low,30.13,15192.8,212.4,2.34,-361.89,-95.76,6,-33.12,-1532.79,1898.96,-224.69,-10374.42,1814.76,-36.7,-1441.74,Europe,146.82,49.14,30.2,101.29,-25.9,-5006.57,2,-1461.99,-1333.41,-39987.75,128.65,418.19,45.96,-3237.3,-213.09,163.12
-195.82,41.25,15.87,7.79,Medium,95.41,14598.58,200.16,0.3,-481.38,-72.69,4,-15.96,-1423.29,2775,-206.4,4110,5552.31,-46.62,-791.56,USA,328.59,22.28,-721.57,104.13,-26.38,-251.31,6,-2052.93,-835.36,-32183.1,19.09,787.45,40,-1831.52,-141.96,283.13
-111.94,44.61,3.96,16.98,Low,72.95,10108,199.7,0,-454.65,-79.26,4,-24.96,-3161.49,3235.46,-235.34,-22263,14624.76,-53.7,-1274.86,Europe,-80.19,41.62,-276.08,80,-30.98,-2931.75,6,-2012.07,-1109.48,-28974.87,129.83,523.62,36.5,-2257.78,-275.49,-2176.45
-274.6,55.26,18.21,7.93,High,32.54,10269.54,154.34,28.34,-227.64,-71.22,6,-28.86,-1975.8,2912.5,-319.5,-633.21,16596.75,-35.84,-1490.73,Europe,260.22,44.46,-294.25,121.16,-28.34,-4067.44,8,-684.75,-852.86,-33873.81,127.67,883.06,34.64,-1705.7,-195.87,2120.45
-291.84,33.36,31.23,55.61,High,-8.33,7432.72,262.16,0.16,-277.14,-62.31,2,-34.98,-2337.09,417.92,-223.04,15904.23,-2812.92,-51.12,-829.58,Europe,165.87,46.68,-418.06,204,19.24,2153.83,8,-3037.32,-581.06,-56455.95,22.48,327.68,36.2,-2747.74,-271.44,-127.74
-241.08,37.32,12.84,24.67,Very high,52.86,10477.46,259.68,0.16,-417.24,-76.2,9,-27.06,-3565.5,2111.92,-221.59,-12645.72,9115.89,-41.62,-1224.18,USA,-116.22,42.38,-354.89,140.75,-26.94,-1093.34,10,-1738.26,-1323.88,-17765.34,100.57,584.04,40.74,-1309.12,-327.78,202.36
-268.1,63.99,9.33,-27.49,Very low,43.3,18415.98,211.28,9.2,-547.83,-85.17,6,-31.71,-1991.22,2405.72,-206.35,-4356.33,5663.76,-46.26,-1954.22,Europe,256.14,39.6,-653.56,111.03,-25.18,-3447.66,12,-265.17,-1756.6,-34697.55,169.1,509.28,24.78,-2109.92,-279.69,-634.52
-181.04,47.88,28.05,-37.14,Very low,-10.38,14973.74,160.24,1.78,-471.78,-77.1,4,-4.14,-1899.3,1988.96,-208.98,-10796.64,-10555.29,-46.66,-1184.88,USA,237.33,54.24,-168.2,16.64,-19.5,-4418.44,10,-1888.44,-969.34,-24478.89,133.27,1068.16,35.06,-308.18,-330.78,264.18
-151.48,46.86,9.45,1.91,Low,-7.18,11881.3,264.02,0,-609.24,-75.63,5,-26.28,-2924.22,3653.3,-225.87,-7921.26,-2153.85,-42.24,-1210.52,USA,130.89,37.24,-178.32,108.19,-21.98,4311.14,6,-1408.44,-1501.47,-36442.68,146.73,411.97,42.76,-2150.14,-316.5,-138.17
-228.64,42.06,6.84,17.41,Medium,33.51,3034.88,300.6,25.4,-216.42,-71.4,4,-21.96,-2920.11,1028.76,-212.7,-2321.01,-8022.33,-56.1,-1206.52,Europe,285,63.32,-179.41,116.25,-27.72,-2854.92,14,-1106.52,-1167.38,-33139.11,47.02,166.36,42.8,-1813.28,-262.08,-692.14
-207.5,50.7,23.76,-34.04,High,35.84,6324.42,227.06,0.16,-677.1,-89.07,5,-6.3,-2295.39,582.06,-234.45,-13410.42,1447.56,-49.7,-1406.11,Europe,224.61,38.52,-760.09,79.32,-24.36,-9774.84,4,-1868.61,-1479.79,-51158.49,167.53,407.71,22.38,-1741.94,-321.66,41.83
-362.82,42.84,4.32,-0.18,Low,34.21,-1792.24,191.26,757.32,-315.12,-75.69,2,-20.97,-1277.04,1447.1,-300.63,-12155.97,7962.39,-49.76,-1142.81,Europe,86.1,62.7,-514.08,151.05,-29,-2067.28,10,-1232.64,-519.63,-27630.63,124.82,462.93,34.58,-1469.92,-234.18,849.12
-338.72,40.29,4.62,24.33,Very high,20.67,-2889.54,100.78,32.38,-409.47,-59.31,2,-15.18,-938.76,2057.58,-200.51,-940.35,3518.22,-46.54,-1516.65,UK,572.31,45.98,-233.6,42.51,-27.98,-7488.5,8,-1304.07,-1636.48,-38182.56,135.2,-121.09,44.06,-2421.38,-275.07,1796.89
-269.48,49.65,19.92,-0,High,52.32,10455.94,202.36,0.14,-222.12,-45.21,2,-35.01,-5392.44,1977.26,-225.18,-913.8,20684.64,-42.48,-1679.45,UK,109.59,65.46,-254.64,77.76,-14.56,-3172.75,12,-1890.33,-1179.08,-31441.95,145,326.95,32.1,-1874.94,-141.6,158.71
-224.12,59.28,14.91,12.17,Medium,125.96,11546.14,184.7,0.66,-487.92,-98.61,3,-25.56,-1994.85,1711.08,-262.11,6275.94,7319.28,-38.32,-1210.11,Europe,-39.72,45.18,-110.39,140.59,-17,-4533.07,8,-462,-1344.21,-38506.89,117.34,452.64,21.88,-1493.06,-262.77,1607.46
-133.76,53.34,12.12,16.7,High,119.42,13111.06,148.8,0.42,-485.64,-67.83,5,-26.55,-924.99,2015,-223.81,-9509.91,10435.14,-56.16,-1040.63,UK,147.33,57.82,514.01,195.64,-21.08,-694.07,10,-454.35,-1546.54,-38081.91,102.28,351.67,34.16,-2335.38,-338.34,-1476.17
-261.26,38.19,42.78,5.22,High,-12.59,19545.1,234.34,490.02,-360.81,-76.71,3,-22.74,-2109.72,2502.18,-238.7,20303.01,5751.24,-39.62,-237.72,USA,143.55,51.96,-594.55,145.48,-25.2,-6759.09,6,-19.56,-1422.63,-47511.69,13.93,362.45,35.3,-2578.88,-258.45,1596.99
-263.8,39.3,7.05,28.46,High,35.36,11126.32,125.2,0.54,-367.38,-51.96,4,-31.35,-2815.05,4654.94,-250.2,-6908.76,2063.61,-39.34,-570.07,USA,244.56,51.64,-188.23,110.03,-25.1,2823.8,16,-1282.14,-1528.14,-15233.76,119.21,89.75,37.36,-674.64,-382.68,470.2
-199.9,42.63,12.39,-25.82,Very high,38.91,5659.96,229.74,0.08,-437.67,-89.49,1,-35.67,-1409.4,916.76,-225.49,10122.36,5784,-42.82,-1338.61,Rest,161.22,44.98,150.74,99.3,-28.54,-6535.82,12,-1810.23,-1177.18,-58307.28,144.01,165.53,39.82,-2070.1,-312.3,1285.9
-180.62,38.13,20.73,6.43,High,20.88,16909.1,138.36,2.44,-259.41,-79.29,3,-23.4,-4619.49,2366.34,-244.01,-15308.79,4172.01,-42.62,-1072.1,Rest,186.6,46.22,83.25,133.87,-18.96,342.06,2,-1655.73,-1144.87,-51623.52,78.16,546.67,29.04,-2138.38,-224.97,2591.69
-223.6,40.83,12.27,-32.38,Low,93.29,16204.22,77.32,11.42,-274.56,-83.07,5,-1.38,-1297.26,3008.04,-229.52,-1249.8,6897.78,-40.88,-1438.76,Rest,131.4,43.56,-461.32,137.25,-31.12,-4184.26,8,-3881.67,-1221.6,-32142.39,141.99,484.28,46.6,-2608.66,-51.48,406.68
-241.64,46.11,14.34,-24.34,Very low,34.25,12478.06,257.56,2.76,-144.72,-68.58,3,-22.02,-3407.58,2695.1,-216.11,-1009.65,19580.28,-36.92,-1177.26,USA,77.31,33.38,-164.09,111.76,-24.66,-4069.56,6,-1528.92,-1255.3,-28037.58,104.11,537.1,40.7,-2663.62,-348.93,340.18
-228.4,36.18,14.55,-3,Very high,64.63,5106.7,130.48,1.06,-427.26,-62.01,6,-8.73,-2571.66,-128.38,-256.31,2558.01,4061.19,-52.46,-1420.13,USA,153.78,49.76,90.73,158.76,-46.88,210.94,6,-2577.48,-1277.11,-20732.13,93.5,-82.34,50.42,-1680.52,-180.66,211.52
-113.42,52.65,2.1,29.48,Very low,31.31,22812.68,161.64,0.5,-447.18,-114.3,4,-11.58,-1186.83,2368.1,-213.9,127.11,15097.2,-38.88,-975.22,Rest,176.19,17.92,1.86,114.77,-27.92,-9954.93,8,-1192.11,-975.5,-26509.38,134.99,562.59,32.7,-2384.6,-258.3,165.37
-164.48,46.05,38.61,-3.73,Very high,44.01,1976.28,98.26,0.28,-601.23,-50.46,1,-29.19,-2056.35,1875.8,-242.12,11207.55,9072.72,-37.08,-1667.36,Rest,124.41,43,85.75,126.91,-25.52,-7280.72,10,-1356.18,-1582.76,-39032.58,51.54,630.38,36.56,-2364.04,-300.27,3204.19
-255.56,46.62,14.67,-46.39,Very high,71.54,13157.22,108.36,2.1,-719.49,-67.59,7,-27.66,-2217.42,2378.14,-241.07,11270.82,16730.25,-45.46,-1615.48,Europe,35.82,46.94,-713.06,52.52,-40.18,-4878.47,6,-2036.07,-1328.83,-33691.62,129.01,-1.45,30.76,-2285.36,-263.7,936.09
-143.62,51.66,11.13,-69.99,Very high,63.39,936.16,86.38,0.82,-398.85,-75.99,4,-17.34,-2934.27,1805.54,-250.45,3436.77,1932.81,-46.26,-1112.23,UK,188.07,56.54,-462.5,93.18,-24.52,-3550.4,6,-1599.69,-1336.11,-33492.06,138.45,677.04,34.44,-2342.84,-197.82,1301.82
-208,51.57,8.1,-30.17,High,67.42,9512.34,235.12,164.2,-479.16,-77.25,6,-23.76,-2526.63,2073.8,-313.37,-5189.91,11266.11,-39.62,-1232.87,Europe,114.93,39.06,-134.35,180.82,-33.08,-4213.91,6,-1483.83,-1196.64,-32443.68,148.28,238.4,33.94,-3077.98,-290.52,1129.74
-259.42,46.08,3.9,-33.17,Low,62.9,9081.82,236.96,11.5,-353.64,-72.24,5,-12.27,-533.88,1716.14,-180.2,-2218.41,11529.39,-38.8,-1580.79,Rest,109.29,53.98,-380.37,148.75,-22.68,-370.36,6,-1441.14,-894.06,-32779.44,92.84,486.35,17.54,-2097.44,-489.27,2314.81
-298.14,23.13,10.35,21.94,Very high,4.91,-1249.46,124.34,21.28,-500.67,-55.89,6,-12.87,-1044.84,1958.6,-240.13,5129.43,5765.01,-39.26,-2663.02,Rest,80.04,45.44,-424.28,115.11,-11.18,-7078.46,10,-1296.57,-1417.21,-28279.26,15.66,474.46,31.92,-1598.6,-197.34,3623.28
-278.14,45.24,21.27,-3.88,Low,-6.67,5144.68,273.98,2.82,-254.7,-67.68,3,-24.9,-2085.51,2338.82,-298.13,6755.34,-1676.82,-42.6,-1203.32,Europe,81.66,48.12,-139.72,14.56,-32.32,-5033.47,8,-178.68,-1088.26,-39594.18,112.54,805.28,50.38,-2472.56,-161.82,578.84
-194.4,55.14,38.13,56.83,Very high,25.42,12744.44,247.26,0.78,-394.77,-70.77,4,-19.47,-1254.24,1679.16,-252.06,-17701.14,6760.62,-42.28,-1260.63,Europe,139.74,57.5,-231.12,89.23,-23.26,733.16,10,492.78,-1386.96,-14991.48,16.16,-128.99,40.78,-2138.14,-159.63,170.39
-208.84,-0.9,8.76,16.88,Medium,63.39,1661.88,178.42,0.02,-435.81,-71.55,3,-20.61,-2768.4,2982.76,-308.67,-12569.4,-6354.57,-52.3,-1266.11,USA,239.67,31.98,-126.94,104.14,-27.96,3643.53,6,-431.04,-984.12,-33847.17,170.13,-170.68,43.3,-934.74,-341.91,-50.21
-303.24,38.58,4.71,-12.63,Medium,67.06,12979.34,244.04,4.98,-349.71,-55.11,3,-20.22,-2657.16,2778.84,-247.61,19509.96,13035.69,-38.08,-767.83,Europe,-110.58,45.78,-257.81,97.73,-28.02,-3941.11,6,-63.15,-1696.51,-39234.27,139.31,657.03,31.2,-2376.86,-339.96,2010.81
-169.88,36.42,4.59,-18.71,Very low,37.54,2408.32,133.68,6.36,-242.82,-64.08,4,-19.65,-3480.27,3651.94,-228.94,165.93,5874.75,-37.04,-1737.96,USA,124.98,43.42,-624.8,67.05,-25.38,-1980.68,6,-2229.57,-1266.54,-29155.23,142.97,33.49,46.78,-1014.5,-129.12,1029.19
-130.4,46.86,34.35,-29.64,High,82.82,18618.26,143.36,0.08,-645.54,-75.69,3,-19.23,-3327.99,898.9,-211.1,13795.08,10400.28,-36.2,-1598.05,Europe,111.78,43.54,-292.38,85.44,-28.8,-496.46,10,-346.68,-951.38,-30410.04,156.67,435.57,37.58,-1640.44,-258.09,1550.61
-271.76,57.48,12.42,29.82,Very high,55.93,17350.02,179.58,0.02,-406.23,-62.64,5,-35.55,-2532.45,2334.6,-215.86,-5736.42,1756.65,-42.8,-1147.78,UK,447.72,40.44,92.82,109.14,-22.42,-2861.75,6,-456.78,-1030.54,-34188.45,154.65,267.46,45.78,-2174.26,-316.02,119.82
